Date,AAPL,ABBV,ACN,AMGN,AMZN,AVGO,BA,BMY,C,CMCSA,COST,CSCO,CVX,DIS,GE,GILD,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,LLY,MCD,MDT,META,MMM,MO,MRK,MSFT,NKE,ORCL,PEP,PFE,PG,PYPL,QCOM,SLB,T,TXN,UNH,UNP,V,VZ,WFC,WMT,XOM
2018-07-09,44.98706817626953,69.58218383789062,148.93190002441406,154.52133178710938,86.95099639892578,20.134708404541016,329.08935546875,42.79291534423828,53.19346237182617,25.77211570739746,190.05345153808594,34.20179748535156,90.87523651123047,101.54248046875,64.06320190429688,57.59613800048828,57.92632293701172,163.27914428710938,113.97703552246094,99.40424346923828,44.0845947265625,102.2099609375,87.16046905517578,35.22063064575195,79.10511016845703,134.25775146484375,71.90477752685547,203.31976318359375,128.32232666015625,32.71609115600586,46.98896408081055,94.52197265625,70.15750122070312,41.67246627807617,85.76304626464844,24.765830993652344,63.61002731323242,86.03112030029297,48.038185119628906,55.10480499267578,14.202967643737793,90.60171508789062,224.72723388671875,122.9035415649414,128.64146423339844,33.60382843017578,46.050106048583984,25.51146697998047,58.6702766418457
2018-07-10,44.93277359008789,70.87287139892578,149.2277069091797,155.73097229003906,87.15350341796875,20.38941764831543,334.1326904296875,42.588233947753906,52.645626068115234,25.603164672851562,190.73818969726562,34.354095458984375,92.0293197631836,101.55205535888672,65.07349395751953,57.678802490234375,57.919376373291016,164.55320739746094,114.45635223388672,99.62457275390625,44.33961486816406,103.28841400146484,86.62425231933594,35.67277908325195,79.26715850830078,134.82850646972656,72.11933898925781,202.12806701660156,128.9302520751953,33.13336181640625,47.20109939575195,94.77253723144531,70.42078399658203,41.904327392578125,89.8458480834961,24.945768356323242,65.21129608154297,85.97125244140625,48.311317443847656,56.0321044921875,14.35759162902832,91.92735290527344,226.38388061523438,122.10704040527344,129.75205993652344,34.001190185546875,45.928428649902344,25.8914852142334,59.20816421508789
2018-07-11,44.34972381591797,68.0907211303711,149.09326171875,153.7096405029297,87.75,19.810026168823242,327.81884765625,42.262271881103516,52.398719787597656,25.933387756347656,190.0624542236328,34.12164306640625,89.09366607666016,103.47718048095703,64.24688720703125,57.13020324707031,58.13376235961914,164.00363159179688,111.73490905761719,99.78290557861328,43.52354431152344,102.3640365600586,86.4373779296875,35.52999496459961,78.82603454589844,133.14971923828125,72.01204681396484,201.135009765625,126.49854278564453,33.09387969970703,46.898048400878906,94.64261627197266,70.2301254272461,42.483978271484375,89.56729888916016,24.799144744873047,64.67211151123047,86.05107116699219,47.425697326660156,55.10480499267578,14.079269409179688,90.33499145507812,225.54222106933594,119.21768951416016,131.137939453125,34.001190185546875,45.48228073120117,25.689592361450195,58.45087814331055
2018-07-12,45.093292236328125,69.25697326660156,150.6352081298828,154.4497528076172,89.83100128173828,17.087202072143555,333.04510498046875,43.06582260131836,52.861663818359375,26.532381057739258,192.82855224609375,34.93119812011719,89.62743377685547,103.6783218383789,64.24688720703125,58.31760787963867,59.612579345703125,164.83633422851562,114.34036254882812,100.82245635986328,44.50112533569336,103.5965576171875,86.81112670898438,35.434810638427734,80.0413589477539,133.56944274902344,72.51546478271484,205.48463439941406,127.54801940917969,32.71045684814453,47.47385787963867,96.693603515625,70.23920440673828,42.93879318237305,88.76345825195312,25.00575065612793,64.4515151977539,88.92443084716797,48.269920349121094,54.4033088684082,14.238309860229492,93.63282775878906,226.8356475830078,118.85333251953125,132.79913330078125,33.934967041015625,45.44983673095703,25.686626434326172,58.52168273925781
2018-07-13,45.164093017578125,69.99581909179688,150.68899536132812,155.90611267089844,90.65149688720703,16.475261688232422,337.62652587890625,43.103721618652344,51.69657897949219,26.64757537841797,195.09898376464844,33.48842239379883,89.46873474121094,105.35440826416016,63.787635803222656,58.15225601196289,59.7693977355957,165.45252990722656,114.0388412475586,100.4438247680664,44.39061737060547,102.1126480102539,86.41302490234375,35.490333557128906,80.76158905029297,133.0573272705078,72.91985321044922,205.88186645507812,128.73825073242188,32.986751556396484,47.648109436035156,97.84437561035156,70.24827575683594,43.36684036254883,89.68667602539062,25.012422561645508,64.79463958740234,87.78705596923828,48.327857971191406,54.895172119140625,13.990918159484863,93.06700897216797,229.18333435058594,118.57373046875,132.343505859375,34.04754638671875,44.90635681152344,26.036954879760742,58.9604606628418
2018-07-16,45.064964294433594,69.72055053710938,150.2855224609375,155.08636474609375,91.12449645996094,16.539546966552734,342.7371826171875,42.77775573730469,53.59468460083008,26.854917526245117,193.57632446289062,34.06553649902344,88.70418548583984,105.54596710205078,63.83355712890625,58.06208801269531,59.376869201660156,165.61074829101562,113.18840789794922,100.14087677001953,44.212093353271484,101.1072006225586,89.84160614013672,35.48240280151367,80.1854248046875,133.28402709960938,72.3999252319336,205.79244995117188,128.6934356689453,32.219871520996094,47.42082977294922,97.36180114746094,70.58418273925781,43.384742736816406,89.90155792236328,24.912443161010742,64.97439575195312,87.56756591796875,48.29475784301758,54.36298751831055,14.092523574829102,92.59820556640625,227.6595916748047,117.68402862548828,131.43222045898438,34.16675567626953,46.22856521606445,26.019142150878906,58.380130767822266
2018-07-17,45.19242858886719,69.11210632324219,150.6710662841797,154.3224334716797,92.19650268554688,16.951303482055664,343.4879455566406,42.92936706542969,53.50981140136719,26.31735610961914,193.7114715576172,33.937286376953125,87.93240356445312,105.64173889160156,62.869163513183594,58.0169792175293,60.19915008544922,167.45938110351562,114.80430603027344,98.78466033935547,43.991085052490234,104.69121551513672,89.7765884399414,35.89488983154297,80.63552856445312,134.0982666015625,72.86209106445312,208.5333251953125,129.30780029296875,32.33829116821289,47.37537384033203,98.32698059082031,70.32998657226562,43.77866744995117,91.42962646484375,25.092395782470703,65.38288116455078,88.37570190429688,48.75825119018555,53.81467819213867,14.030677795410156,93.60050201416016,221.7328643798828,117.15023803710938,132.55233764648438,34.060794830322266,45.879756927490234,26.182430267333984,58.25273132324219
2018-07-18,44.944576263427734,68.38047790527344,149.15603637695312,153.43113708496094,92.14600372314453,16.98955535888672,346.71221923828125,43.11888885498047,53.89559555053711,26.14073371887207,193.68441772460938,33.833091735839844,87.65830993652344,106.01527404785156,63.14468002319336,57.95688247680664,60.19071578979492,167.3511505126953,115.31455993652344,99.49374389648438,43.96558380126953,103.62898254394531,90.61343383789062,35.79176712036133,81.0496597290039,132.57049560546875,72.6310043334961,207.90769958496094,129.39096069335938,32.38339614868164,47.686004638671875,97.55668640136719,69.53107452392578,43.54589080810547,91.38983917236328,25.09906005859375,65.12960815429688,88.01653289794922,48.634090423583984,54.07271194458008,14.008585929870605,93.5035171508789,226.277587890625,119.68367004394531,133.7483367919922,33.86872863769531,45.887874603271484,26.14680290222168,58.18903350830078
2018-07-19,45.29392623901367,65.15703582763672,149.61318969726562,152.6034393310547,90.64849853515625,17.118942260742188,341.99609375,42.86113739013672,53.23204040527344,26.80884552001953,195.99993896484375,33.985382080078125,87.75926971435547,107.39445495605469,63.05286407470703,57.90425491333008,59.50539779663086,168.7334442138672,114.0698013305664,102.74322509765625,44.18659973144531,102.12077331542969,89.281005859375,35.78384017944336,80.50952911376953,132.1339874267578,72.96935272216797,206.64651489257812,129.00701904296875,32.10710525512695,47.36021041870117,96.88850402832031,69.8578872680664,43.36684036254883,92.13794708251953,24.89911651611328,64.90454864501953,87.178466796875,49.08932876586914,53.95981979370117,13.814207077026367,92.62244415283203,224.07167053222656,118.97196960449219,133.01748657226562,33.610443115234375,45.69319534301758,26.04288673400879,58.040409088134766
2018-07-20,45.19007873535156,64.4036865234375,149.281494140625,151.5927734375,90.68499755859375,17.115686416625977,341.5821838378906,42.99000930786133,53.40949630737305,26.340396881103516,197.0360565185547,33.67277526855469,88.19206237792969,106.77191925048828,60.25153732299805,58.144752502441406,59.44485855102539,168.58351135253906,118.39168548583984,100.75360107421875,44.12710189819336,102.04779052734375,90.4103012084961,35.91868591308594,79.645263671875,132.60406494140625,72.63923645019531,208.4836883544922,129.23097229003906,32.5018196105957,47.3677864074707,98.62391662597656,69.86697387695312,43.43846130371094,92.3289794921875,24.879119873046875,64.86332702636719,87.26825714111328,48.509952545166016,53.29056167602539,13.739107131958008,92.95386505126953,223.86790466308594,119.81929016113281,133.83380126953125,33.524356842041016,45.75807571411133,26.143831253051758,57.60871887207031
